sale_id,product_name,quantity_sold,unit_price,sale_date,customer_id
S01821,Product E,6,77,28/02/2025,C0197
S01822,Product B,11,314,02/08/2025,C0128
S01823,Product E,8,266,25/11/2025,C0043
S01824,Product D,6,158,25/11/2025,C0243
S01825,Product B,12,162,31/01/2025,C0339
S01826,Product E,4,365,13/01/2025,C0141
S01827,Product D,18,447,12/05/2025,C0406
S01828,Product B,1,73,29/07/2025,C0090
S01829,Product E,19,195,01/01/2025,C0349
S01830,Product D,13,73,23/12/2025,C0152
S01831,Product B,2,272,21/01/2025,C0075
S01832,Product C,19,372,19/12/2025,C0482
S01833,Product B,4,65,10/08/2025,C0329
S01834,Product E,6,431,10/05/2025,C0487
S01835,Product D,9,446,27/06/2025,C0150
S01836,Product D,1,209,06/02/2025,C0030
S01837,Product D,19,22,14/07/2025,C0156
S01838,Product E,18,307,01/06/2025,C0126
S01839,Product E,13,270,13/10/2025,C0172
S01840,Product A,9,237,14/03/2025,C0181
S01841,Product C,17,14,04/06/2025,C0236
S01842,Product E,2,24,28/04/2025,C0253
S01843,Product A,1,168,06/08/2025,C0032
S01844,Product E,16,141,30/01/2025,C0290
S01845,Product E,12,196,11/06/2025,C0408
S01846,Product C,9,304,04/02/2025,C0113
S01847,Product E,10,331,17/06/2025,C0049
S01848,Product B,11,383,20/12/2025,C0259
S01849,Product D,19,251,02/04/2025,C0259
S01850,Product A,18,114,06/12/2025,C0163
S01851,Product A,17,87,04/02/2025,C0375
S01852,Product C,6,463,01/01/2025,C0177
S01853,Product B,11,453,22/04/2025,C0394
S01854,Product A,7,74,26/04/2025,C0499
S01855,Product C,19,345,11/09/2025,C0379
S01856,Product D,7,417,18/01/2025,C0161
S01857,Product B,13,423,13/04/2025,C0442
S01858,Product C,15,256,19/05/2025,C0102
S01859,Product E,9,196,19/06/2025,C0414
S01860,Product E,14,417,06/05/2025,C0121
S01861,Product E,11,454,20/05/2025,C0146
S01862,Product B,13,191,23/01/2025,C0163
S01863,Product C,4,487,03/01/2025,C0294
S01864,Product C,4,426,19/06/2025,C0170
S01865,Product C,10,375,28/08/2025,C0313
S01866,Product A,17,32,13/06/2025,C0488
S01867,Product D,17,35,12/07/2025,C0320
S01868,Product D,4,13,13/08/2025,C0049
S01869,Product D,8,291,18/03/2025,C0319
S01870,Product D,15,165,03/06/2025,C0310
S01871,Product D,16,195,10/11/2025,C0157
S01872,Product C,16,248,09/07/2025,C0320
S01873,Product D,1,74,02/11/2025,C0016
S01874,Product C,8,74,01/10/2025,C0432
S01875,Product B,9,467,15/12/2025,C0284
S01876,Product B,8,38,20/04/2025,C0096
S01877,Product B,14,217,28/05/2025,C0028
S01878,Product E,6,309,25/05/2025,C0122
S01879,Product C,12,480,21/08/2025,C0016
S01880,Product D,16,109,30/06/2025,C0027
S01881,Product E,4,112,11/08/2025,C0499
S01882,Product C,7,80,23/09/2025,C0365
S01883,Product D,15,294,08/08/2025,C0471
S01884,Product C,5,455,21/07/2025,C0324
S01885,Product C,19,205,04/12/2025,C0206
S01886,Product C,18,350,16/06/2025,C0287
S01887,Product D,9,449,02/09/2025,C0049
S01888,Product A,5,76,19/08/2025,C0423
S01889,Product E,19,119,09/06/2025,C0008
S01890,Product D,16,145,31/05/2025,C0410
S01891,Product A,18,363,26/06/2025,C0320
S01892,Product B,15,397,27/09/2025,C0452
S01893,Product A,5,338,05/11/2025,C0275
S01894,Product D,10,253,09/06/2025,C0222
S01895,Product C,9,99,04/11/2025,C0061
S01896,Product C,4,174,06/06/2025,C0021
S01897,Product A,3,198,16/11/2025,C0197
S01898,Product C,1,451,05/05/2025,C0350
S01899,Product B,14,123,08/11/2025,C0356
S01900,Product D,12,358,04/01/2025,C0236
S01901,Product A,11,294,10/04/2025,C0382
S01902,Product C,4,428,30/08/2025,C0421
S01903,Product B,3,240,17/10/2025,C0167
S01904,Product E,12,469,13/07/2025,C0279
S01905,Product A,11,487,02/07/2025,C0219
S01906,Product C,13,441,14/07/2025,C0362
S01907,Product C,4,376,09/12/2025,C0164
S01908,Product E,7,25,12/08/2025,C0102
S01909,Product A,3,88,28/08/2025,C0404
S01910,Product E,12,159,05/11/2025,C0277
S01911,Product C,17,93,14/05/2025,C0373
S01912,Product E,8,113,03/05/2025,C0374
S01913,Product D,18,267,21/07/2025,C0095
S01914,Product E,6,138,26/09/2025,C0050
S01915,Product E,11,294,13/07/2025,C0310
S01916,Product D,4,370,25/11/2025,C0028
S01917,Product A,5,246,28/05/2025,C0275
S01918,Product A,1,483,17/09/2025,C0444
S01919,Product D,12,239,02/11/2025,C0297
S01920,Product E,1,264,10/08/2025,C0018
S01921,Product D,10,477,19/05/2025,C0003
S01922,Product A,19,280,25/10/2025,C0396
S01923,Product A,12,310,05/03/2025,C0430
S01924,Product B,16,482,22/08/2025,C0063
S01925,Product C,8,298,27/02/2025,C0328
S01926,Product D,13,28,31/07/2025,C0363
S01927,Product E,13,196,25/09/2025,C0119
S01928,Product A,15,138,16/06/2025,C0108
S01929,Product D,6,124,07/05/2025,C0387
S01930,Product E,8,295,11/05/2025,C0072
S01931,Product B,3,450,26/07/2025,C0350
S01932,Product D,19,393,30/12/2025,C0008
S01933,Product B,7,227,04/11/2025,C0032
S01934,Product B,1,234,28/06/2025,C0285
S01935,Product A,19,107,18/04/2025,C0162
S01936,Product E,19,271,28/05/2025,C0197
S01937,Product C,14,398,27/06/2025,C0199
S01938,Product A,7,362,13/07/2025,C0463
S01939,Product B,12,324,20/05/2025,C0500
S01940,Product B,9,204,28/08/2025,C0012
S01941,Product A,5,441,12/03/2025,C0280
S01942,Product C,6,471,14/12/2025,C0366
S01943,Product C,18,88,07/06/2025,C0342
S01944,Product D,13,143,06/07/2025,C0341
S01945,Product E,4,184,08/03/2025,C0419
S01946,Product A,3,430,22/04/2025,C0384
S01947,Product E,17,421,15/08/2025,C0193
S01948,Product A,18,362,17/01/2025,C0209
S01949,Product B,3,361,03/05/2025,C0378
S01950,Product B,13,441,12/10/2025,C0186
S01951,Product D,3,68,24/04/2025,C0307
S01952,Product E,9,451,05/03/2025,C0261
S01953,Product A,13,235,02/03/2025,C0379
S01954,Product D,6,445,06/01/2025,C0433
S01955,Product D,2,411,03/12/2025,C0336
S01956,Product D,17,167,01/03/2025,C0168
S01957,Product C,11,381,19/10/2025,C0328
S01958,Product A,7,57,01/11/2025,C0442
S01959,Product D,1,131,30/06/2025,C0020
S01960,Product D,13,333,13/10/2025,C0382
S01961,Product A,7,85,06/06/2025,C0451
S01962,Product A,18,245,11/08/2025,C0013
S01963,Product B,18,229,19/01/2025,C0151
S01964,Product E,14,401,03/03/2025,C0247
S01965,Product E,13,199,14/05/2025,C0102
S01966,Product D,8,271,23/10/2025,C0301
S01967,Product A,5,363,07/09/2025,C0474
S01968,Product E,7,455,09/07/2025,C0314
S01969,Product D,18,408,03/02/2025,C0284
S01970,Product E,8,179,24/11/2025,C0267
S01971,Product E,15,264,29/07/2025,C0012
S01972,Product E,19,214,28/08/2025,C0333
S01973,Product A,5,289,17/07/2025,C0197
S01974,Product A,18,270,22/01/2025,C0379
S01975,Product D,3,160,01/07/2025,C0195
S01976,Product C,12,260,20/06/2025,C0031
S01977,Product B,8,56,02/12/2025,C0022
S01978,Product E,3,213,21/10/2025,C0444
S01979,Product D,11,292,27/11/2025,C0099
S01980,Product B,10,423,14/03/2025,C0059
S01981,Product E,8,366,25/10/2025,C0063
S01982,Product D,6,398,24/07/2025,C0212
S01983,Product A,17,63,07/09/2025,C0241
S01984,Product D,14,23,21/06/2025,C0272
S01985,Product B,14,491,01/04/2025,C0026
S01986,Product C,7,485,10/04/2025,C0244
S01987,Product E,7,443,05/04/2025,C0030
S01988,Product E,12,380,30/06/2025,C0054
S01989,Product A,9,289,16/05/2025,C0218
S01990,Product D,1,108,18/04/2025,C0394
S01991,Product A,19,183,14/07/2025,C0352
S01992,Product C,1,477,14/12/2025,C0144
S01993,Product E,12,340,06/10/2025,C0195
S01994,Product C,6,124,12/06/2025,C0077
S01995,Product D,4,258,19/03/2025,C0188
S01996,Product B,6,489,25/07/2025,C0475
S01997,Product D,5,25,16/02/2025,C0472
S01998,Product D,9,266,16/02/2025,C0060
S01999,Product B,1,284,23/07/2025,C0419
S02000,Product E,7,438,30/03/2025,C0240
S02001,Product C,18,30,22/03/2025,C0489
S02002,Product D,15,440,30/01/2025,C0374
S02003,Product C,7,163,16/03/2025,C0290
S02004,Product B,4,153,11/03/2025,C0485
S02005,Product E,5,430,14/03/2025,C0039
S02006,Product C,18,350,21/04/2025,C0235
S02007,Product B,12,326,04/07/2025,C0384
S02008,Product A,18,159,16/10/2025,C0335
S02009,Product E,11,440,10/06/2025,C0493
S02010,Product A,1,456,01/06/2025,C0433
S02011,Product A,6,368,06/10/2025,C0176
S02012,Product C,6,76,03/05/2025,C0249
S02013,Product C,5,109,18/03/2025,C0006
S02014,Product E,4,30,25/01/2025,C0027
S02015,Product C,12,65,07/01/2025,C0253
S02016,Product C,8,293,12/01/2025,C0240
S02017,Product C,8,299,14/07/2025,C0096
S02018,Product B,3,134,03/09/2025,C0256
S02019,Product A,6,173,21/08/2025,C0102
S02020,Product B,18,498,04/02/2025,C0375
S02021,Product E,2,299,27/01/2025,C0270
S02022,Product C,4,22,27/01/2025,C0359
S02023,Product A,7,116,10/10/2025,C0407
S02024,Product A,4,19,28/07/2025,C0210
S02025,Product C,14,76,13/04/2025,C0315
S02026,Product A,13,128,19/08/2025,C0039
S02027,Product D,2,210,16/02/2025,C0032
S02028,Product C,13,239,17/05/2025,C0362
S02029,Product A,2,332,23/04/2025,C0393
S02030,Product D,12,61,21/03/2025,C0464
S02031,Product C,19,301,25/10/2025,C0165
S02032,Product B,4,147,22/05/2025,C0203
S02033,Product A,13,291,08/11/2025,C0010
S02034,Product D,7,422,08/10/2025,C0196
S02035,Product C,11,444,10/07/2025,C0283
S02036,Product A,7,72,26/11/2025,C0363
S02037,Product B,19,405,27/08/2025,C0030
S02038,Product B,19,474,02/03/2025,C0105
S02039,Product C,15,424,12/08/2025,C0310
S02040,Product D,9,466,24/01/2025,C0086
S02041,Product E,3,67,18/10/2025,C0072
S02042,Product A,9,237,27/09/2025,C0057
S02043,Product D,3,452,30/10/2025,C0390
S02044,Product A,8,59,29/06/2025,C0039
S02045,Product A,11,199,24/05/2025,C0119
S02046,Product A,9,162,09/07/2025,C0360
S02047,Product D,10,149,20/01/2025,C0065
S02048,Product A,2,206,07/11/2025,C0335
S02049,Product A,1,58,13/12/2025,C0163
S02050,Product C,13,144,18/05/2025,C0053
S02051,Product C,16,444,28/08/2025,C0089
S02052,Product A,4,64,25/01/2025,C0081
S02053,Product A,19,490,05/07/2025,C0187
S02054,Product B,2,164,26/02/2025,C0001
S02055,Product A,19,204,05/11/2025,C0114
S02056,Product C,4,255,18/04/2025,C0046
S02057,Product B,5,140,07/03/2025,C0316
S02058,Product D,9,478,11/12/2025,C0066
S02059,Product B,11,109,07/02/2025,C0266
S02060,Product B,8,250,15/08/2025,C0417
S02061,Product B,11,262,04/02/2025,C0068
S02062,Product A,1,174,13/09/2025,C0305
S02063,Product E,6,123,28/01/2025,C0185
S02064,Product C,19,338,10/09/2025,C0096
S02065,Product B,13,351,20/10/2025,C0349
S02066,Product D,6,24,27/06/2025,C0496
S02067,Product D,17,202,28/03/2025,C0400
S02068,Product D,3,288,06/07/2025,C0444
S02069,Product D,7,418,01/06/2025,C0435
S02070,Product B,5,449,21/05/2025,C0331
S02071,Product A,8,260,06/01/2025,C0385
S02072,Product C,14,118,17/10/2025,C0217
S02073,Product A,17,443,05/01/2025,C0016
S02074,Product C,4,471,15/05/2025,C0147
S02075,Product A,9,245,30/01/2025,C0050
S02076,Product A,13,260,21/10/2025,C0337
S02077,Product D,9,151,14/09/2025,C0497
S02078,Product B,7,31,01/08/2025,C0176
S02079,Product D,12,395,28/11/2025,C0016
S02080,Product C,13,115,17/02/2025,C0475
S02081,Product C,10,183,06/06/2025,C0055
S02082,Product A,1,399,26/04/2025,C0315
S02083,Product B,18,211,17/03/2025,C0137
S02084,Product C,13,119,07/05/2025,C0355
S02085,Product C,18,430,21/10/2025,C0492
S02086,Product B,5,410,15/11/2025,C0435
S02087,Product D,2,279,22/02/2025,C0134
S02088,Product C,10,344,15/04/2025,C0386
S02089,Product B,8,457,19/03/2025,C0242
S02090,Product E,16,254,01/08/2025,C0315
S02091,Product A,17,403,28/06/2025,C0049
S02092,Product C,5,401,19/04/2025,C0176
S02093,Product C,15,214,03/03/2025,C0328
S02094,Product C,16,54,20/02/2025,C0440
S02095,Product C,10,221,08/09/2025,C0249
S02096,Product D,10,450,17/04/2025,C0325
S02097,Product A,14,151,19/01/2025,C0266
S02098,Product B,7,488,26/03/2025,C0118
S02099,Product D,14,91,26/08/2025,C0274
S02100,Product B,2,127,17/01/2025,C0095
S02101,Product E,2,99,03/09/2025,C0499
S02102,Product B,13,42,19/11/2025,C0336
S02103,Product B,13,441,09/06/2025,C0213
S02104,Product D,17,195,23/09/2025,C0203
S02105,Product D,17,21,30/12/2025,C0074
S02106,Product C,13,293,02/02/2025,C0089
S02107,Product C,2,385,18/08/2025,C0374
S02108,Product A,12,202,21/08/2025,C0111
S02109,Product D,5,24,01/12/2025,C0144
S02110,Product D,10,446,05/10/2025,C0209
S02111,Product D,7,154,18/09/2025,C0303
S02112,Product D,18,330,21/12/2025,C0323
S02113,Product B,6,222,06/03/2025,C0068
S02114,Product D,2,336,07/07/2025,C0252
S02115,Product D,11,349,01/09/2025,C0097
S02116,Product A,6,345,07/07/2025,C0162
S02117,Product B,16,71,20/07/2025,C0056
S02118,Product E,6,56,14/04/2025,C0339
S02119,Product B,3,119,11/11/2025,C0214
S02120,Product A,19,57,05/08/2025,C0108
S02121,Product B,15,403,25/10/2025,C0425
S02122,Product C,2,205,16/07/2025,C0362
S02123,Product D,1,214,25/03/2025,C0473
S02124,Product B,13,93,20/10/2025,C0283
S02125,Product A,10,408,11/11/2025,C0194
S02126,Product A,11,152,31/08/2025,C0345
S02127,Product E,9,67,24/11/2025,C0313
S02128,Product B,3,248,06/09/2025,C0062
S02129,Product E,16,306,06/06/2025,C0205
S02130,Product D,2,113,05/11/2025,C0117
S02131,Product A,19,400,12/01/2025,C0323
S02132,Product A,17,394,12/04/2025,C0478
S02133,Product E,13,435,06/11/2025,C0260
S02134,Product A,15,354,05/11/2025,C0130
S02135,Product C,19,178,18/10/2025,C0216
S02136,Product E,11,299,17/02/2025,C0259
S02137,Product D,8,241,11/05/2025,C0063
S02138,Product A,7,341,12/12/2025,C0139
S02139,Product D,2,334,29/09/2025,C0341
S02140,Product A,7,191,21/08/2025,C0180
S02141,Product D,7,406,12/05/2025,C0224
S02142,Product B,17,247,13/01/2025,C0398
S02143,Product E,18,33,15/01/2025,C0433
S02144,Product E,19,181,02/10/2025,C0112
S02145,Product E,8,343,20/04/2025,C0409
S02146,Product E,3,66,07/10/2025,C0107
S02147,Product C,6,12,15/11/2025,C0202
S02148,Product D,14,170,06/03/2025,C0161
S02149,Product E,19,354,17/05/2025,C0252
S02150,Product E,19,98,28/09/2025,C0222
S02151,Product C,12,445,02/11/2025,C0315
S02152,Product E,16,139,13/02/2025,C0223
S02153,Product B,18,486,09/09/2025,C0310
S02154,Product D,12,112,19/03/2025,C0024
S02155,Product B,4,284,01/11/2025,C0329
S02156,Product C,16,469,09/02/2025,C0061
S02157,Product D,15,233,31/08/2025,C0382
S02158,Product D,2,224,31/01/2025,C0494
S02159,Product E,14,352,16/10/2025,C0130
S02160,Product A,4,354,10/01/2025,C0018
S02161,Product E,10,489,21/04/2025,C0482
S02162,Product E,16,376,21/03/2025,C0304
S02163,Product C,7,245,07/11/2025,C0476
S02164,Product C,12,424,18/07/2025,C0219
S02165,Product D,19,290,09/11/2025,C0159
S02166,Product C,2,62,10/01/2025,C0305
S02167,Product E,12,344,23/09/2025,C0241
S02168,Product B,16,390,24/04/2025,C0318
S02169,Product D,11,59,02/05/2025,C0353
S02170,Product A,5,186,18/03/2025,C0307
S02171,Product C,8,402,31/05/2025,C0221
S02172,Product C,13,379,04/12/2025,C0230
S02173,Product B,5,34,26/08/2025,C0300
S02174,Product C,12,496,02/09/2025,C0414
S02175,Product C,11,159,02/10/2025,C0245
S02176,Product B,7,286,11/06/2025,C0033
S02177,Product E,13,295,03/01/2025,C0417
S02178,Product A,13,455,09/10/2025,C0008
S02179,Product A,14,382,29/05/2025,C0289
S02180,Product D,5,333,22/10/2025,C0484
S02181,Product E,5,113,20/10/2025,C0109
S02182,Product E,17,321,09/08/2025,C0338
S02183,Product D,12,495,12/07/2025,C0163
S02184,Product B,17,64,04/03/2025,C0006
S02185,Product D,6,46,16/08/2025,C0456
S02186,Product C,3,442,13/09/2025,C0062
S02187,Product E,12,223,29/10/2025,C0301
S02188,Product B,17,108,04/12/2025,C0347
S02189,Product B,4,418,30/03/2025,C0221
S02190,Product C,13,182,29/10/2025,C0029
S02191,Product D,15,462,03/09/2025,C0025
S02192,Product A,4,256,08/05/2025,C0449
S02193,Product B,7,486,17/01/2025,C0413
S02194,Product B,6,59,06/12/2025,C0040
S02195,Product A,11,131,26/06/2025,C0364
S02196,Product C,12,259,04/01/2025,C0069
S02197,Product E,10,141,01/09/2025,C0233
S02198,Product A,12,320,22/02/2025,C0014
S02199,Product A,19,28,08/10/2025,C0061
S02200,Product C,16,114,12/06/2025,C0292
S02201,Product B,17,118,04/10/2025,C0472
S02202,Product E,6,75,13/12/2025,C0463
S02203,Product B,4,451,12/06/2025,C0482
S02204,Product D,6,272,07/08/2025,C0201
S02205,Product A,16,266,14/07/2025,C0060
S02206,Product B,13,21,29/11/2025,C0491
S02207,Product E,18,295,30/08/2025,C0279
S02208,Product A,13,416,28/05/2025,C0191
S02209,Product D,19,41,25/05/2025,C0020
S02210,Product A,11,471,30/09/2025,C0429
S02211,Product A,8,374,03/03/2025,C0175
S02212,Product C,15,491,14/03/2025,C0243
S02213,Product E,14,248,03/11/2025,C0222
S02214,Product D,13,56,11/10/2025,C0298
S02215,Product E,5,324,10/07/2025,C0317
S02216,Product C,18,311,13/07/2025,C0008
S02217,Product E,3,96,29/01/2025,C0203
S02218,Product A,13,362,31/05/2025,C0047
S02219,Product C,3,387,01/06/2025,C0179
S02220,Product E,7,494,14/01/2025,C0331
S02221,Product C,3,364,13/04/2025,C0489
S02222,Product C,6,311,05/05/2025,C0418
S02223,Product D,17,86,27/04/2025,C0265
S02224,Product C,6,319,13/12/2025,C0061
S02225,Product E,17,318,27/03/2025,C0026
S02226,Product A,12,377,11/11/2025,C0241
S02227,Product C,9,436,30/07/2025,C0294
S02228,Product C,6,446,25/01/2025,C0227
S02229,Product C,18,215,27/03/2025,C0441
S02230,Product E,6,422,04/10/2025,C0026
S02231,Product A,9,306,25/09/2025,C0077
S02232,Product D,14,308,05/11/2025,C0034
S02233,Product C,18,75,06/05/2025,C0281
S02234,Product C,2,379,14/01/2025,C0388
S02235,Product E,6,424,14/02/2025,C0241
S02236,Product A,18,269,11/04/2025,C0140
S02237,Product C,11,179,26/03/2025,C0190
S02238,Product C,4,461,08/03/2025,C0303
S02239,Product A,4,480,23/02/2025,C0261
S02240,Product D,19,392,27/04/2025,C0178
S02241,Product A,11,460,07/01/2025,C0418
S02242,Product C,16,161,02/05/2025,C0330
S02243,Product C,19,63,05/08/2025,C0440
S02244,Product A,18,52,25/05/2025,C0435
S02245,Product A,12,388,22/08/2025,C0412
S02246,Product C,4,256,06/06/2025,C0458
S02247,Product D,10,23,05/08/2025,C0166
S02248,Product E,8,204,01/01/2025,C0198
S02249,Product A,1,495,28/01/2025,C0094
S02250,Product B,9,375,31/03/2025,C0258
S02251,Product B,9,189,29/07/2025,C0223
S02252,Product C,8,232,25/10/2025,C0375
S02253,Product C,12,199,21/10/2025,C0268
S02254,Product D,7,127,13/01/2025,C0074
S02255,Product B,2,228,18/09/2025,C0285
S02256,Product B,8,212,07/01/2025,C0486
S02257,Product C,19,330,13/09/2025,C0491
S02258,Product A,8,259,22/08/2025,C0428
S02259,Product A,13,439,29/09/2025,C0068
S02260,Product E,5,390,07/12/2025,C0015
S02261,Product E,8,367,14/08/2025,C0418
S02262,Product E,14,104,05/10/2025,C0129
S02263,Product B,12,149,29/11/2025,C0231
S02264,Product D,13,219,06/09/2025,C0124
S02265,Product C,16,385,07/11/2025,C0306
S02266,Product D,12,53,16/01/2025,C0121
S02267,Product E,11,337,21/07/2025,C0149
S02268,Product B,3,148,06/02/2025,C0218
S02269,Product D,18,348,27/03/2025,C0202
S02270,Product A,14,144,05/06/2025,C0493
S02271,Product E,3,74,14/05/2025,C0479
S02272,Product D,7,408,27/11/2025,C0172
S02273,Product E,18,434,27/02/2025,C0156
S02274,Product B,5,116,08/06/2025,C0130
S02275,Product C,10,104,09/04/2025,C0005
S02276,Product D,1,87,21/06/2025,C0346
S02277,Product B,15,306,08/09/2025,C0437
S02278,Product C,19,146,10/01/2025,C0072
S02279,Product C,4,401,05/03/2025,C0301
S02280,Product E,3,207,05/12/2025,C0312
S02281,Product B,19,140,01/10/2025,C0122
S02282,Product B,3,165,12/05/2025,C0211
S02283,Product A,16,223,09/05/2025,C0387
S02284,Product B,6,209,11/08/2025,C0309
S02285,Product E,13,43,24/09/2025,C0205
S02286,Product C,18,452,06/12/2025,C0058
S02287,Product D,10,294,29/01/2025,C0313
S02288,Product B,17,485,19/09/2025,C0367
S02289,Product C,12,403,11/09/2025,C0253
S02290,Product B,10,327,17/06/2025,C0099
S02291,Product D,4,337,08/01/2025,C0110
S02292,Product C,2,338,10/11/2025,C0289
S02293,Product E,16,293,03/08/2025,C0345
S02294,Product A,14,285,12/01/2025,C0302
S02295,Product D,18,83,15/10/2025,C0227
S02296,Product D,16,238,20/03/2025,C0214
S02297,Product B,1,13,15/03/2025,C0344
S02298,Product C,6,284,01/12/2025,C0283
S02299,Product B,17,102,02/12/2025,C0409
S02300,Product A,11,190,01/11/2025,C0431
S02301,Product E,18,114,08/09/2025,C0034
S02302,Product C,4,273,26/05/2025,C0063
S02303,Product B,7,406,10/05/2025,C0146
S02304,Product C,16,157,07/06/2025,C0257
S02305,Product D,16,484,29/03/2025,C0058
S02306,Product B,15,379,09/01/2025,C0145
S02307,Product D,6,240,12/10/2025,C0352
S02308,Product D,2,441,26/11/2025,C0090
S02309,Product E,15,184,03/10/2025,C0442
S02310,Product A,9,390,15/07/2025,C0114
S02311,Product D,16,239,18/06/2025,C0489
S02312,Product B,14,82,06/07/2025,C0386
S02313,Product D,8,288,06/03/2025,C0066
S02314,Product B,13,45,29/09/2025,C0485
S02315,Product D,18,463,03/10/2025,C0227
S02316,Product E,6,123,01/09/2025,C0231
S02317,Product C,12,311,06/10/2025,C0274
S02318,Product E,18,34,28/02/2025,C0435
S02319,Product A,2,167,28/10/2025,C0415
S02320,Product C,17,414,10/04/2025,C0080
S02321,Product B,13,340,08/02/2025,C0107
S02322,Product D,9,455,21/11/2025,C0495
S02323,Product C,16,310,11/10/2025,C0387
S02324,Product A,10,199,25/12/2025,C0027
S02325,Product E,11,85,30/05/2025,C0286
S02326,Product D,9,252,14/01/2025,C0259
S02327,Product A,12,29,06/02/2025,C0077
S02328,Product D,3,455,16/05/2025,C0384
S02329,Product B,12,461,25/02/2025,C0292
S02330,Product A,9,142,30/08/2025,C0321
S02331,Product C,17,172,03/06/2025,C0415
S02332,Product B,17,228,08/07/2025,C0103
S02333,Product E,2,159,11/08/2025,C0156
S02334,Product D,7,490,09/02/2025,C0428
S02335,Product C,9,193,13/04/2025,C0489
S02336,Product D,18,447,19/05/2025,C0285
S02337,Product E,10,50,30/10/2025,C0406
S02338,Product A,16,31,03/02/2025,C0133
S02339,Product C,17,399,02/05/2025,C0318
S02340,Product B,18,217,18/12/2025,C0087
S02341,Product A,1,147,08/09/2025,C0322
S02342,Product A,4,254,09/06/2025,C0221
S02343,Product B,4,476,04/01/2025,C0317
S02344,Product C,12,256,22/06/2025,C0215
S02345,Product E,3,385,12/03/2025,C0461
S02346,Product B,13,271,29/12/2025,C0045
S02347,Product E,2,192,27/04/2025,C0342
S02348,Product C,5,58,11/11/2025,C0384
S02349,Product C,4,357,27/03/2025,C0484
S02350,Product A,3,469,23/07/2025,C0473
S02351,Product D,17,274,03/01/2025,C0490
S02352,Product E,12,196,08/10/2025,C0437
S02353,Product D,10,433,06/11/2025,C0319
S02354,Product D,14,34,19/08/2025,C0392
S02355,Product A,6,34,11/06/2025,C0276
S02356,Product C,12,13,04/06/2025,C0374
S02357,Product A,1,181,28/02/2025,C0055
S02358,Product C,11,462,09/02/2025,C0481
S02359,Product B,8,496,29/03/2025,C0384
S02360,Product A,11,162,04/06/2025,C0289
S02361,Product E,5,101,28/11/2025,C0201
S02362,Product C,17,132,01/11/2025,C0021
S02363,Product B,2,299,08/08/2025,C0406
S02364,Product E,9,35,12/07/2025,C0199
S02365,Product C,15,143,23/07/2025,C0226
S02366,Product E,10,356,19/09/2025,C0077
S02367,Product C,7,327,18/09/2025,C0154
S02368,Product C,2,217,05/10/2025,C0489
S02369,Product C,11,324,18/06/2025,C0234
S02370,Product A,6,292,22/12/2025,C0433
S02371,Product B,18,299,10/12/2025,C0415
S02372,Product D,8,351,26/04/2025,C0069
S02373,Product B,2,336,13/08/2025,C0454
S02374,Product D,17,458,05/07/2025,C0068
S02375,Product C,1,232,07/12/2025,C0413
S02376,Product E,8,342,05/10/2025,C0486
S02377,Product E,8,375,26/01/2025,C0163
S02378,Product B,19,187,29/10/2025,C0229
S02379,Product C,6,406,10/05/2025,C0283
S02380,Product B,2,315,04/07/2025,C0306
S02381,Product D,6,496,18/10/2025,C0406
S02382,Product D,19,416,15/08/2025,C0070
S02383,Product D,6,60,05/05/2025,C0412
S02384,Product C,10,348,28/02/2025,C0175
S02385,Product C,13,427,23/08/2025,C0076
S02386,Product B,5,467,10/04/2025,C0349
S02387,Product D,19,447,25/04/2025,C0122
S02388,Product C,4,379,20/12/2025,C0143
S02389,Product A,10,302,09/01/2025,C0289
S02390,Product D,1,454,30/06/2025,C0260
S02391,Product D,19,256,13/06/2025,C0104
S02392,Product B,15,102,14/05/2025,C0124
S02393,Product B,19,373,25/06/2025,C0199
S02394,Product C,2,303,07/11/2025,C0327
S02395,Product D,15,45,08/06/2025,C0050
S02396,Product C,2,190,12/11/2025,C0382
S02397,Product D,11,136,14/12/2025,C0079
S02398,Product C,16,341,02/07/2025,C0476
S02399,Product A,15,341,04/03/2025,C0363
S02400,Product C,18,12,10/11/2025,C0340
S02401,Product C,9,44,08/06/2025,C0246
S02402,Product E,13,16,04/01/2025,C0179
S02403,Product C,10,428,29/07/2025,C0034
S02404,Product D,11,140,06/03/2025,C0349
S02405,Product B,14,275,09/05/2025,C0287
S02406,Product E,1,27,23/10/2025,C0492
S02407,Product E,14,353,02/11/2025,C0355
S02408,Product D,14,152,16/04/2025,C0061
S02409,Product D,1,40,17/05/2025,C0414
S02410,Product D,10,157,13/06/2025,C0191
S02411,Product C,12,97,24/04/2025,C0023
S02412,Product B,9,440,12/06/2025,C0263
S02413,Product E,13,260,06/12/2025,C0317
S02414,Product C,6,405,09/08/2025,C0007
S02415,Product E,13,455,08/03/2025,C0123
S02416,Product B,12,495,09/07/2025,C0117
S02417,Product A,4,434,22/04/2025,C0008
S02418,Product A,13,176,28/06/2025,C0370
S02419,Product A,15,231,31/03/2025,C0082
S02420,Product D,13,125,10/10/2025,C0152
S02421,Product A,11,232,10/03/2025,C0403
S02422,Product B,17,448,15/03/2025,C0165
S02423,Product B,2,111,18/04/2025,C0134
S02424,Product E,11,230,18/09/2025,C0101
S02425,Product D,16,477,02/04/2025,C0228
S02426,Product A,13,36,06/06/2025,C0473
S02427,Product A,5,252,12/02/2025,C0015
